Event ID,,CompareVal,In_4010,Event Description,SNIP Level,Severity,Transaction Version,Transaction ID,ID,UPath,Name,Removed in 5010 Errata,#
393939B,0x393939B,393939B_271,Found in 4010,Value of element NM108 is incorrect. Expected value is 'PI' when NM101 is 'PR' and National PlanID is not mandated for use.,2,Error,005010X279,271,NM108,"Transaction/Loop(ID=""2000B"")/Loop(ID=""2100B"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,490
393939B,0x393939B,393939B_278 Res,Found in 4010,Value of element NM108 is incorrect. Expected value is 'PI' when NM101 is 'PR' and National PlanID is not mandated for use.,2,Error,005010X217,278 Res,NM108,Transaction(ID = '278')[1]/Loop(ID = '2000F')[1]/Loop(ID = '2010FB')[1]/Segment(ID = 'NM1')[1]/Element(ID = '66')[1],Identification Code Qualifier,,2924
393939C,0x393939C,393939C_276,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XV' when National PlanID is mandated for use.,4,Error,005010X212,276,NM108,"Transaction/Loop(ID=""2000A"")/Loop(ID=""2100A"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,1046
393939C,0x393939C,393939C_277,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XV' when National PlanID is mandated for use.,4,Error,005010X212,277,NM108,"Transaction/Loop(ID=""2000A"")/Loop(ID=""2100A"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,1224
393939C,0x393939C,393939C_820,Found in 4010,Value of element N103 is incorrect. Expected value is 'XV' when National PlanID is mandated for use.,4,Error,005010X218,820,N103,"Transaction/Loop(ID=""1000A"")/Segment(ID=""N1"")/Element(ID=""66"")",Identification Code Qualifier,,3020
393939C,0x393939C,393939C_834,Found in 4010,Value of element N103 is incorrect. Expected value is 'XV' when National PlanID is mandated for use.,4,Error,005010X220,834,N103,Transaction(ID = '834')[1]/Loop(ID = '1000B')[1]/Segment(ID = 'N1')[1]/Element(ID = '66')[1],Identification Code Qualifier,,3199
393939C,0x393939C,393939C_834,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XV' when National PlanID is mandated for use.,4,Error,005010X220,834,NM108,Transaction(ID = '834')[1]/Loop(ID = '2000')[1]/Loop(ID = '2300')[1]/Loop(ID = '2320')[1]/Loop(ID = '2330')[1]/Segment(ID = 'NM1')[1]/Element(ID = '66')[1],Identification Code Qualifier,,3630
393939C,0x393939C,393939C_835,Found in 4010,Value of element N103 is incorrect. Expected value is 'XV' when National PlanID is mandated for use.,4,Error,005010X221,835,N103,Transaction/Loop(ID = '1000A')[1]/Segment(ID = 'N1')[1]/Element(ID = '66')[1],Identification Code Qualifier,,3701
393939C,0x393939C,393939C_835,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XV' when National PlanID is mandated for use.,4,Error,005010X221,835,NM108,Transaction/Loop(ID = '2000')[1]/Loop(ID = '2100')[1]/Segment(ID = 'NM1')[5]/Element(ID = '66')[1],Identification Code Qualifier,,3951
393939C,0x393939C,393939C_835,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XV' when National PlanID is mandated for use.,4,Error,005010X221,835,NM108,Transaction/Loop(ID = '2000')[1]/Loop(ID = '2100')[1]/Segment(ID = 'NM1')[6]/Element(ID = '66')[1],Identification Code Qualifier,,3958
393939C,0x393939C,393939C_837,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XV' when National PlanID is mandated for use. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.rec.dc],4,Error,005010X222,837,NM108,"Transaction/Loop(ID=""2000A"")/Loop(ID=""2010AC"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,4384
393939C,0x393939C,393939C_837,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XV' when National PlanID is mandated for use. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.rec.dc],4,Error,005010X222,837,NM108,"Transaction/Loop(ID=""2000B"")/Loop(ID=""2010BB"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,4459
393939C,0x393939C,393939C_837,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XV' when National PlanID is mandated for use. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.rec.dc],4,Error,005010X222,837,NM108,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Loop(ID=""2320"")/Loop(ID=""2330B"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,5010
393939C,0x393939C,393939C_271,,Value of element NM108 is incorrect. Expected value is 'XV' when National PlanID is mandated for use.,4,Error,005010X279,271,NM108,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2100C"")/Loop(ID=""2110C"")/Loop(ID=""LS"")/Loop(ID=""2120C"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,718
393939C,0x393939C,393939C_271,,Value of element NM108 is incorrect. Expected value is 'XV' when National PlanID is mandated for use.,4,Error,005010X279,271,NM108,"Transaction/Loop(ID=""2000D"")/Loop(ID=""2100D"")/Loop(ID=""2110D"")/Loop(ID=""LS"")/Loop(ID=""2120D"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,964
393939C,0x393939C,393939C_278 Req,,Value of element NM108 is incorrect. Expected value is 'XV' when National PlanID is mandated for use.,4,Error,005010X217,278 Req,NM108,"Transaction/Loop(ID=""2000A"")/Loop(ID=""2010A"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,1595
393939C,0x393939C,393939C_278 Req,,Value of element NM108 is incorrect. Expected value is 'XV' when National PlanID is mandated for use.,4,Error,005010X217,278 Req,NM108,"Transaction/Loop(ID=""2000B"")/Loop(ID=""2010B"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,1614
393939C,0x393939C,393939C_278 Res,,Value of element NM108 is incorrect. Expected value is 'XV' when National PlanID is mandated for use.,4,Error,005010X217,278 Res,NM108,Transaction(ID = '278')[1]/Loop(ID = '2000A')[1]/Loop(ID = '2010A')[1]/Segment(ID = 'NM1')[1]/Element(ID = '66')[1],Identification Code Qualifier,,2288
393939C,0x393939C,393939C_837,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XV' when National PlanID is mandated for use. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.rec.dc],4,Error,005010X223A1,837,NM108,Transaction(ID = '837')[1]/Loop(ID = '2000A')[1]/Loop(ID = '2010AC')[1]/Segment(ID = 'NM1')[1]/Element(ID = '66')[1],Identification Code Qualifier,,5567
393939C,0x393939C,393939C_837,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XV' when National PlanID is mandated for use. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.rec.dc],4,Error,005010X223A1,837,NM108,Transaction(ID = '837')[1]/Loop(ID = '2000B')[1]/Loop(ID = '2010BB')[1]/Segment(ID = 'NM1')[1]/Element(ID = '66')[1],Identification Code Qualifier,,5627
393939C,0x393939C,393939C_837,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XV' when National PlanID is mandated for use.,4,Error,005010X223A1,837,NM108,Transaction(ID = '837')[1]/Loop(ID = '2000C')[1]/Loop(ID = '2300')[1]/Loop(ID = '2320')[1]/Loop(ID = '2330B')[1]/Segment(ID = 'NM1')[1]/Element(ID = '66')[1],Identification Code Qualifier,,6593
393939C,0x393939C,393939C_837,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XV' when National PlanID is mandated for use.,4,Error,005010X224A1,837,NM108,"Transaction/Loop(ID=""2000A"")/Loop(ID=""2010AC"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,6983
393939C,0x393939C,393939C_837,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XV' when National PlanID is mandated for use.,4,Error,005010X224A1,837,NM108,"Transaction/Loop(ID=""2000B"")/Loop(ID=""2010BB"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,7046
393939C,0x393939C,393939C_837,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XV' when National PlanID is mandated for use.,4,Error,005010X224A1,837,NM108,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Loop(ID=""2320"")/Loop(ID=""2330B"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,7348
393939D,0x393939D,393939D_270,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XV' when NM101 is 'PR' and National PlanID is mandated for use.,2,Error,005010X279,270,NM108,Transaction(ID = '270')[1]/Loop(ID = '2000A')[1]/Loop(ID = '2100A')[1]/Segment(ID = 'NM1')[1]/Element(ID = '66')[1],Identification Code Qualifier,,13
393939D,0x393939D,393939D_270,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XV' when NM101 is 'PR' and National PlanID is mandated for use.,2,Error,005010X279,270,NM108,Transaction(ID = '270')[1]/Loop(ID = '2000B')[1]/Loop(ID = '2100B')[1]/Segment(ID = 'NM1')[1]/Element(ID = '66')[1],Identification Code Qualifier,,29
393939D,0x393939D,393939D_271,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XV' when NM101 is 'PR' and National PlanID is mandated for use.,2,Error,005010X279,271,NM108,"Transaction/Loop(ID=""2000A"")/Loop(ID=""2100A"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,450
393939D,0x393939D,393939D_271,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XV' when NM101 is 'PR' and National PlanID is mandated for use.,2,Error,005010X279,271,NM108,"Transaction/Loop(ID=""2000B"")/Loop(ID=""2100B"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,491
393939D,0x393939D,393939D_278 Res,Found in 4010,"Value of element NM108 is incorrect. Expected value is 'XV' when NM101 is 'PR'
(destination is a payer) and Plan ID is mandated for use.",2,Error,005010X217,278 Res,NM108,Transaction(ID = '278')[1]/Loop(ID = '2000F')[1]/Loop(ID = '2010FB')[1]/Segment(ID = 'NM1')[1]/Element(ID = '66')[1],Identification Code Qualifier,,2927
393939E,0x393939E,393939E_270,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XX' when National Provider ID is mandated for use.,4,Information,005010X279,270,NM108,Transaction(ID = '270')[1]/Loop(ID = '2000A')[1]/Loop(ID = '2100A')[1]/Segment(ID = 'NM1')[1]/Element(ID = '66')[1],Identification Code Qualifier,,14
393939E,0x393939E,393939E_270,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XX' when National Provider ID is mandated for use.,4,Information,005010X279,270,NM108,Transaction(ID = '270')[1]/Loop(ID = '2000B')[1]/Loop(ID = '2100B')[1]/Segment(ID = 'NM1')[1]/Element(ID = '66')[1],Identification Code Qualifier,,32
393939E,0x393939E,393939E_270,Found in 4010,Value of element PRV02 is incorrect. Expected value is 'HPI' when National Provider ID is mandated for use.,4,Information,005010X279,270,PRV02,Transaction(ID = '270')[1]/Loop(ID = '2000C')[1]/Loop(ID = '2100C')[1]/Segment(ID = 'PRV')[1]/Element(ID = '128')[1],Reference Identification Qualifier,,119
393939E,0x393939E,393939E_270,Found in 4010,Value of element PRV02 is incorrect. Expected value is 'HPI' when National Provider ID is mandated for use.,4,Information,005010X279,270,PRV02,Transaction(ID = '270')[1]/Loop(ID = '2000D')[1]/Loop(ID = '2100D')[1]/Segment(ID = 'PRV')[1]/Element(ID = '128')[1],Reference Identification Qualifier,,293
393939E,0x393939E,393939E_271,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XX' when National Provider ID is mandated for use.,4,Information,005010X279,271,NM108,"Transaction/Loop(ID=""2000A"")/Loop(ID=""2100A"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,448
393939E,0x393939E,393939E_271,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XX' when National Provider ID is mandated for use.,4,Information,005010X279,271,NM108,"Transaction/Loop(ID=""2000B"")/Loop(ID=""2100B"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,493
393939E,0x393939E,393939E_271,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XX' when National Provider ID is mandated for use.,4,Information,005010X279,271,NM108,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2100C"")/Loop(ID=""2110C"")/Loop(ID=""LS"")/Loop(ID=""2120C"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,719
393939E,0x393939E,393939E_271,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XX' when National Provider ID is mandated for use.,4,Information,005010X279,271,NM108,"Transaction/Loop(ID=""2000D"")/Loop(ID=""2100D"")/Loop(ID=""2110D"")/Loop(ID=""LS"")/Loop(ID=""2120D"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,966
393939E,0x393939E,393939E_276,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XX' when National Provider ID is mandated for use.,4,Information,005010X212,276,NM108,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2100C"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,1059
393939E,0x393939E,393939E_277,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XX' when National Provider ID is mandated for use.,4,Information,005010X212,277,NM108,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2100C"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,1277
393939E,0x393939E,393939E_278 Req,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XX' when National Provider ID is mandated for use.,4,Information,005010X217,278 Req,NM108,"Transaction/Loop(ID=""2000B"")/Loop(ID=""2010B"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,1612
393939E,0x393939E,393939E_278 Req,Found in 4010,Value of element NM108 is incorrect. Expected value is XX]' when National Provider ID is mandated for use.,4,Information,005010X217,278 Req,NM108,"Transaction/Loop(ID=""2000F"")/Loop(ID=""2010F"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,2219
393939E,0x393939E,393939E_278 Res,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XX' when National Provider ID is mandated for use.,4,Information,005010X217,278 Res,NM108,Transaction(ID = '278')[1]/Loop(ID = '2000B')[1]/Loop(ID = '2010B')[1]/Segment(ID = 'NM1')[1]/Element(ID = '66')[1],Identification Code Qualifier,,2324
393939E,0x393939E,393939E_278 Res,Found in 4010,Value of element NM108  is incorrect. Expected value is 'XX' when National Provider ID is mandated for use.,4,Information,005010X217,278 Res,NM108,Transaction(ID = '278')[1]/Loop(ID = '2000E')[1]/Loop(ID = '2010EA')[1]/Segment(ID = 'NM1')[1]/Element(ID = '66')[1],Identification Code Qualifier,,2563
393939E,0x393939E,393939E_278 Res,Found in 4010,Value of element NM108 is incorrect. Expected value is XX]' when National Provider ID is mandated for use.,4,Information,005010X217,278 Res,NM108,Transaction(ID = '278')[1]/Loop(ID = '2000F')[1]/Loop(ID = '2010FA')[1]/Segment(ID = 'NM1')[1]/Element(ID = '66')[1],Identification Code Qualifier,,2864
393939E,0x393939E,393939E_834,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XX' when National Provider ID is mandated for use.,4,Information,005010X220,834,NM108,Transaction(ID = '834')[1]/Loop(ID = '2000')[1]/Loop(ID = '2300')[1]/Loop(ID = '2310')[1]/Segment(ID = 'NM1')[1]/Element(ID = '66')[1],Identification Code Qualifier,,3566
393939E,0x393939E,393939E_837,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XX' when National Provider ID is mandated for use. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.re,4,Information,005010X222,837,NM108,"Transaction/Loop(ID=""2000A"")/Loop(ID=""2010AA"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,4319
393939E,0x393939E,393939E_837,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XX' when National Provider ID is mandated for use. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.re,4,Information,005010X222,837,NM108,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Loop(ID=""2310B"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,4834
393939E,0x393939E,393939E_837,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XX' when National Provider ID is mandated for use. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.re,4,Information,005010X222,837,NM108,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Loop(ID=""2310D"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,4876
393939E,0x393939E,393939E_835,Found in 4010,Value of element N103 is incorrect. Expected value is 'XX' when National Provider ID is mandated for use.,4,Error,005010X221,835,N103,Transaction/Loop(ID = '1000B')[1]/Segment(ID = 'N1')[1]/Element(ID = '66')[1],Identification Code Qualifier,,3761
393939E,0x393939E,393939E_835,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XX' when National Provider ID is mandated for use.,4,Error,005010X221,835,NM108,Transaction/Loop(ID = '2000')[1]/Loop(ID = '2100')[1]/Segment(ID = 'NM1')[4]/Element(ID = '66')[1],Identification Code Qualifier,,3944
393939E,0x393939E,393939E_835,Found in 4010,Value of element REF01 is incorrect. Expected value is 'HPI' when National Provider ID is mandated for use.,4,Error,005010X221,835,REF01,Transaction/Loop(ID = '2000')[1]/Loop(ID = '2100')[1]/Loop(ID = '2110')[1]/Segment(ID = 'REF')[3]/Element(ID = '128')[1],Reference Identification Qualifier,,4233
393939E,0x393939E,393939E_837,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XX' when National Provider ID is mandated for use. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.re,4,Information,005010X222,837,NM108,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Loop(ID=""2400"")/Loop(ID=""2420A"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,5230
393939E,0x393939E,393939E_837,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XX' when National Provider ID is mandated for use. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.re,4,Information,005010X222,837,NM108,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Loop(ID=""2400"")/Loop(ID=""2420D"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,5281
393939E,0x393939E,393939E_837,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XX' when National Provider ID is mandated for use. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.re,4,Information,005010X223A1,837,NM108,Transaction(ID = '837')[1]/Loop(ID = '2000A')[1]/Loop(ID = '2010AA')[1]/Segment(ID = 'NM1')[1]/Element(ID = '66')[1],Identification Code Qualifier,,5509
393939E,0x393939E,393939E_837,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XX' when National Provider ID is mandated for use.,4,Information,005010X223A1,837,NM108,Transaction(ID = '837')[1]/Loop(ID = '2000C')[1]/Loop(ID = '2300')[1]/Loop(ID = '2310A')[1]/Segment(ID = 'NM1')[1]/Element(ID = '66')[1],Identification Code Qualifier,,6405
393939E,0x393939E,393939E_837,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XX' when National Provider ID is mandated for use. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.re,4,Information,005010X223A1,837,NM108,Transaction(ID = '837')[1]/Loop(ID = '2000C')[1]/Loop(ID = '2300')[1]/Loop(ID = '2310B')[1]/Segment(ID = 'NM1')[1]/Element(ID = '66')[1],Identification Code Qualifier,,6415
393939E,0x393939E,393939E_837,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XX' when National Provider ID is mandated for use. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.re,4,Information,005010X223A1,837,NM108,Transaction(ID = '837')[1]/Loop(ID = '2000C')[1]/Loop(ID = '2300')[1]/Loop(ID = '2310C')[1]/Segment(ID = 'NM1')[1]/Element(ID = '66')[1],Identification Code Qualifier,,6425
393939E,0x393939E,393939E_837,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XX' when National Provider ID is mandated for use. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.re,4,Information,005010X223A1,837,NM108,Transaction(ID = '837')[1]/Loop(ID = '2000C')[1]/Loop(ID = '2300')[1]/Loop(ID = '2310D')[1]/Segment(ID = 'NM1')[1]/Element(ID = '66')[1],Identification Code Qualifier,,6434
393939E,0x393939E,393939E_837,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XX' when National Provider ID is mandated for use.,4,Information,005010X223A1,837,NM108,Transaction(ID = '837')[1]/Loop(ID = '2000C')[1]/Loop(ID = '2300')[1]/Loop(ID = '2400')[1]/Loop(ID = '2420A')[1]/Segment(ID = 'NM1')[1]/Element(ID = '66')[1],Identification Code Qualifier,,6738
393939E,0x393939E,393939E_837,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XX' when National Provider ID is mandated for use.,4,Information,005010X223A1,837,NM108,Transaction(ID = '837')[1]/Loop(ID = '2000C')[1]/Loop(ID = '2300')[1]/Loop(ID = '2400')[1]/Loop(ID = '2420B')[1]/Segment(ID = 'NM1')[1]/Element(ID = '66')[1],Identification Code Qualifier,,6752
393939E,0x393939E,393939E_837,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XX' when National Provider ID is mandated for use.,4,Information,005010X223A1,837,NM108,Transaction(ID = '837')[1]/Loop(ID = '2000C')[1]/Loop(ID = '2300')[1]/Loop(ID = '2400')[1]/Loop(ID = '2420C')[1]/Segment(ID = 'NM1')[1]/Element(ID = '66')[1],Identification Code Qualifier,,6766
393939E,0x393939E,393939E_837,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XX' when National Provider ID is mandated for use.,4,Information,005010X224A1,837,NM108,"Transaction/Loop(ID=""2000A"")/Loop(ID=""2010AA"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,6920
393939E,0x393939E,393939E_837,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XX' when National Provider ID is mandated for use.,4,Information,005010X224A1,837,NM108,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Loop(ID=""2310B"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,7204
393939E,0x393939E,393939E_837,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XX' when National Provider ID is mandated for use.,4,Information,005010X224A1,837,NM108,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Loop(ID=""2310D"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,7237
393939E,0x393939E,393939E_837,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XX' when National Provider ID is mandated for use.,4,Information,005010X224A1,837,NM108,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Loop(ID=""2310E"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,7248
393939E,0x393939E,393939E_837,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XX' when National Provider ID is mandated for use.,4,Information,005010X224A1,837,NM108,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Loop(ID=""2400"")/Loop(ID=""2420A"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,7500
393939E,0x393939E,393939E_837,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XX' when National Provider ID is mandated for use.,4,Information,005010X224A1,837,NM108,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Loop(ID=""2400"")/Loop(ID=""2420B"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,7513
393939E,0x393939E,393939E_837,Found in 4010,Value of element NM108 is incorrect. Expected value is 'XX' when National Provider ID is mandated for use. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: [dpe.re,4,Information,005010X224A1,837,NM108,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Loop(ID=""2400"")/Loop(ID=""2420C"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,7527
393939F,0x393939F,393939F_271,Found in 4010,Value of element EB01 is incorrect. Expected value is 'V' when segment AAA is used in loop 2110C.,4,Error,005010X279,271,EB01,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2100C"")/Loop(ID=""2110C"")/Segment(ID=""EB"")/Element(ID=""1390"")",Eligibility or Benefit Information Code,,621
393939F,0x393939F,393939F_271,Found in 4010,Value of element EB01 is incorrect. Expected value is 'V' when segment AAA is used in loop 2110D.,4,Error,005010X279,271,EB01,"Transaction/Loop(ID=""2000D"")/Loop(ID=""2100D"")/Loop(ID=""2110D"")/Segment(ID=""EB"")/Element(ID=""1390"")",Eligibility or Benefit Information Code,,868
39393A0,0x39393A0,39393A0_278 Res,,"Value of element NM108 is incorrect. Expected value is 'XX' when NM101 is '1P'
(destination is a provider) and Provider ID is mandated for use.",2,Information,005010X217,278 Res,NM108,Transaction(ID = '278')[1]/Loop(ID = '2000F')[1]/Loop(ID = '2010FB')[1]/Segment(ID = 'NM1')[1]/Element(ID = '66')[1],Identification Code Qualifier,,2928
39393A1,0x39393A1,39393A1_270,Found in 4010,Value of element NM108 is incorrect. Expected value is 'II' when HIPAA Individual Identifier is mandated for use.,4,Error,005010X279,270,NM108,Transaction(ID = '270')[1]/Loop(ID = '2000C')[1]/Loop(ID = '2100C')[1]/Segment(ID = 'NM1')[1]/Element(ID = '66')[1],Identification Code Qualifier,,89
39393A1,0x39393A1,39393A1_271,Found in 4010,Value of element NM108 is incorrect. Expected value is 'II' when HIPAA Individual Identifier is mandated for use.,4,Error,005010X279,271,NM108,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2100C"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,525
39393A1,0x39393A1,39393A1_276,Found in 4010,Value of element NM108 is incorrect. Expected value is 'II' when HIPAA Individual Identifier is mandated for use.,4,Error,005010X212,276,NM108,"Transaction/Loop(ID=""2000D"")/Loop(ID=""2100D"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,1074
39393A1,0x39393A1,39393A1_277,Found in 4010,Value of element NM108 is incorrect. Expected value is 'II' when HIPAA Individual Identifier is mandated for use.,4,Error,005010X212,277,NM108,"Transaction/Loop(ID=""2000D"")/Loop(ID=""2100D"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,1313
